Source,Target,CoAuthored
"Gruza, M","Oleksy, M",1
"Gruza, M","Milkowski, P",1
"Gruza, M","Mieleszczenko-Kowszewicz, W",1
"Gruza, M","Koptyra, B",1
"Gruza, M","Kocon, A",1
"Gruza, M","Kanclerz, K",1
"Gruza, M","Janz, A",1
"Gruza, M","Bielaniewicz, J",1
"Gruza, M","Baran, J",1
"Gruza, M","Szydlo, D",1
"Gruza, M","Kochanek, M",1
"Gruza, M","Kaszyca, O",1
"Gruza, M","Cichecki, I",1
"Gruza, M","Kocon, J",1
"Bielaniewicz, J","Kazienko, P",1
"Bielaniewicz, J","Wozniak, S",1
"Bielaniewicz, J","Wojtasik, K",1
"Bielaniewicz, J","Radlinski, L",1
"Bielaniewicz, J","Piasecki, M",1
"Bielaniewicz, J","Oleksy, M",1
"Bielaniewicz, J","Milkowski, P",1
"Gruza, M","Wojtasik, K",1
"Gruza, M","Wozniak, S",1
"Gruza, M","Kazienko, P",1
"Janz, A","Milkowski, P",1
"Kanclerz, K","Kochanek, M",1
"Kanclerz, K","Kaszyca, O",1
"Kanclerz, K","Cichecki, I",1
"Kanclerz, K","Kocon, J",1
"Janz, A","Kazienko, P",1
"Janz, A","Wozniak, S",1
"Janz, A","Wojtasik, K",1
"Janz, A","Radlinski, L",1
"Janz, A","Piasecki, M",1
"Janz, A","Oleksy, M",1
"Janz, A","Mieleszczenko-Kowszewicz, W",1
"Janz, A","Kocon, J",1
"Janz, A","Koptyra, B",1
"Janz, A","Kocon, A",1
"Janz, A","Kanclerz, K",1
"Janz, A","Gruza, M",1
"Janz, A","Bielaniewicz, J",1
"Janz, A","Baran, J",1
"Janz, A","Szydlo, D",1
"Janz, A","Kochanek, M",1
"Janz, A","Kaszyca, O",1
"Janz, A","Cichecki, I",1
"Bielaniewicz, J","Mieleszczenko-Kowszewicz, W",1
"Bielaniewicz, J","Kocon, A",1
"Kanclerz, K","Baran, J",1
"Bielaniewicz, J","Kanclerz, K",1
"Baran, J","Kocon, J",1
"Szydlo, D","Kazienko, P",1
"Szydlo, D","Wozniak, S",1
"Szydlo, D","Wojtasik, K",1
"Szydlo, D","Radlinski, L",1
"Szydlo, D","Piasecki, M",1
"Szydlo, D","Oleksy, M",1
"Szydlo, D","Milkowski, P",1
"Szydlo, D","Mieleszczenko-Kowszewicz, W",1
"Szydlo, D","Koptyra, B",1
"Szydlo, D","Kocon, A",1
"Szydlo, D","Kanclerz, K",1
"Szydlo, D","Janz, A",1
"Szydlo, D","Gruza, M",1
"Szydlo, D","Bielaniewicz, J",1
"Szydlo, D","Baran, J",1
"Szydlo, D","Kochanek, M",1
"Szydlo, D","Kaszyca, O",1
"Szydlo, D","Cichecki, I",1
"Szydlo, D","Kocon, J",1
"Kochanek, M","Kazienko, P",1
"Kochanek, M","Wozniak, S",1
"Kochanek, M","Wojtasik, K",1
"Baran, J","Cichecki, I",1
"Baran, J","Kaszyca, O",1
"Baran, J","Kochanek, M",1
"Baran, J","Wojtasik, K",1
"Bielaniewicz, J","Janz, A",1
"Bielaniewicz, J","Gruza, M",1
"Bielaniewicz, J","Baran, J",1
"Bielaniewicz, J","Szydlo, D",1
"Bielaniewicz, J","Kochanek, M",1
"Bielaniewicz, J","Kaszyca, O",1
"Bielaniewicz, J","Cichecki, I",1
"Bielaniewicz, J","Kocon, J",1
"Baran, J","Kazienko, P",1
"Baran, J","Wozniak, S",1
"Baran, J","Radlinski, L",1
"Baran, J","Szydlo, D",1
"Baran, J","Piasecki, M",1
"Baran, J","Oleksy, M",1
"Baran, J","Milkowski, P",1
"Baran, J","Mieleszczenko-Kowszewicz, W",1
"Baran, J","Koptyra, B",1
"Baran, J","Kocon, A",1
"Baran, J","Kanclerz, K",1
"Baran, J","Janz, A",1
"Baran, J","Gruza, M",1
"Baran, J","Bielaniewicz, J",1
"Kanclerz, K","Szydlo, D",1
"Kanclerz, K","Bielaniewicz, J",1
"Kochanek, M","Piasecki, M",1
"Mieleszczenko-Kowszewicz, W","Kaszyca, O",1
"Milkowski, P","Gruza, M",1
"Milkowski, P","Bielaniewicz, J",1
"Milkowski, P","Baran, J",1
"Milkowski, P","Szydlo, D",1
"Milkowski, P","Kochanek, M",1
"Milkowski, P","Kaszyca, O",1
"Milkowski, P","Cichecki, I",1
"Milkowski, P","Kocon, J",1
"Mieleszczenko-Kowszewicz, W","Kazienko, P",1
"Mieleszczenko-Kowszewicz, W","Wozniak, S",1
"Mieleszczenko-Kowszewicz, W","Wojtasik, K",1
"Mieleszczenko-Kowszewicz, W","Radlinski, L",1
"Mieleszczenko-Kowszewicz, W","Piasecki, M",1
"Mieleszczenko-Kowszewicz, W","Oleksy, M",1
"Mieleszczenko-Kowszewicz, W","Milkowski, P",1
"Mieleszczenko-Kowszewicz, W","Koptyra, B",1
"Mieleszczenko-Kowszewicz, W","Kocon, A",1
"Mieleszczenko-Kowszewicz, W","Kanclerz, K",1
"Mieleszczenko-Kowszewicz, W","Janz, A",1
"Mieleszczenko-Kowszewicz, W","Gruza, M",1
"Mieleszczenko-Kowszewicz, W","Bielaniewicz, J",1
"Mieleszczenko-Kowszewicz, W","Baran, J",1
"Mieleszczenko-Kowszewicz, W","Szydlo, D",1
"Milkowski, P","Janz, A",1
"Milkowski, P","Kanclerz, K",1
"Milkowski, P","Kocon, A",1
"Oleksy, M","Szydlo, D",1
"Oleksy, M","Piasecki, M",1
"Oleksy, M","Milkowski, P",1
"Oleksy, M","Mieleszczenko-Kowszewicz, W",1
"Oleksy, M","Koptyra, B",1
"Oleksy, M","Kocon, A",1
"Oleksy, M","Kanclerz, K",1
"Oleksy, M","Janz, A",1
"Oleksy, M","Gruza, M",1
"Oleksy, M","Bielaniewicz, J",1
"Oleksy, M","Baran, J",1
"Oleksy, M","Kochanek, M",1
"Milkowski, P","Koptyra, B",1
"Oleksy, M","Kaszyca, O",1
"Oleksy, M","Cichecki, I",1
"Oleksy, M","Kocon, J",1
"Milkowski, P","Kazienko, P",1
"Milkowski, P","Wozniak, S",1
"Milkowski, P","Wojtasik, K",1
"Milkowski, P","Radlinski, L",1
"Milkowski, P","Piasecki, M",1
"Milkowski, P","Oleksy, M",1
"Milkowski, P","Mieleszczenko-Kowszewicz, W",1
"Mieleszczenko-Kowszewicz, W","Kochanek, M",1
"Mieleszczenko-Kowszewicz, W","Cichecki, I",1
"Kanclerz, K","Gruza, M",1
"Mieleszczenko-Kowszewicz, W","Kocon, J",1
"Kocon, A","Mieleszczenko-Kowszewicz, W",1
"Kocon, A","Koptyra, B",1
"Kocon, A","Kanclerz, K",1
"Kocon, A","Janz, A",1
"Kocon, A","Gruza, M",1
"Kocon, A","Bielaniewicz, J",1
"Kocon, A","Baran, J",1
"Kocon, A","Szydlo, D",1
"Kocon, A","Kochanek, M",1
"Kocon, A","Kaszyca, O",1
"Kocon, A","Cichecki, I",1
"Kocon, A","Kocon, J",1
"Kanclerz, K","Kazienko, P",1
"Kanclerz, K","Wozniak, S",1
"Kanclerz, K","Wojtasik, K",1
"Kanclerz, K","Radlinski, L",1
"Kanclerz, K","Piasecki, M",1
"Kanclerz, K","Oleksy, M",1
"Kanclerz, K","Milkowski, P",1
"Kanclerz, K","Mieleszczenko-Kowszewicz, W",1
"Kanclerz, K","Koptyra, B",1
"Kanclerz, K","Kocon, A",1
"Kanclerz, K","Janz, A",1
"Kocon, A","Milkowski, P",1
"Kocon, A","Oleksy, M",1
"Kocon, A","Piasecki, M",1
"Koptyra, B","Janz, A",1
"Koptyra, B","Kazienko, P",1
"Koptyra, B","Wozniak, S",1
"Koptyra, B","Wojtasik, K",1
"Koptyra, B","Radlinski, L",1
"Koptyra, B","Piasecki, M",1
"Koptyra, B","Oleksy, M",1
"Koptyra, B","Milkowski, P",1
"Koptyra, B","Mieleszczenko-Kowszewicz, W",1
"Koptyra, B","Kocon, A",1
"Koptyra, B","Kanclerz, K",1
"Koptyra, B","Gruza, M",1
"Kocon, A","Radlinski, L",1
"Koptyra, B","Bielaniewicz, J",1
"Koptyra, B","Baran, J",1
"Koptyra, B","Szydlo, D",1
"Koptyra, B","Kochanek, M",1
"Koptyra, B","Kaszyca, O",1
"Koptyra, B","Cichecki, I",1
"Koptyra, B","Kocon, J",1
"Kocon, A","Kazienko, P",1
"Kocon, A","Wozniak, S",1
"Kocon, A","Wojtasik, K",1
"Kochanek, M","Radlinski, L",1
"Kochanek, M","Oleksy, M",1
"Zhang, H","Li, DC",1
"Takeda, H","Matsumoto, Y",1
"Yang, YX","Zuo, SY",1
"Yang, YX","Dang, WD",1
"Yang, YX","Cai, Q",1
"Yang, YX","Mu, CX",1
"Yang, YX","Wang, XM",1
"Yang, YX","Gao, ZK",1
"Wang, XM","Zuo, SY",1
"Wang, XM","Dang, WD",1
"Wang, XM","Cai, Q",1
"Wang, XM","Mu, CX",1
"Wang, XM","Yang, YX",1
"Wang, XM","Gao, ZK",1
"Gao, ZK","Zuo, SY",1
"Gao, ZK","Dang, WD",1
"Gao, ZK","Cai, Q",1
"Gao, ZK","Mu, CX",1
"Gao, ZK","Yang, YX",1
"Gao, ZK","Wang, XM",1
"Mohammadi, G","Vinciarelli, A",1
"Lane, I","Liu, B",1
"Matsumoto, Y","Takeda, H",1
"Matsumoto, Y","Shindo, H",1
"Matsumoto, Y","Asai, A",1
"Mu, CX","Gao, ZK",1
"Mu, CX","Wang, XM",1
"Mu, CX","Yang, YX",1
"Dang, WD","Mu, CX",1
"Güler, NF","Güler, I",1
"Güler, NF","Übeyli, ED",1
"Zuo, SY","Dang, WD",1
"Zuo, SY","Cai, Q",1
"Zuo, SY","Mu, CX",1
"Zuo, SY","Yang, YX",1
"Zuo, SY","Wang, XM",1
"Zuo, SY","Gao, ZK",1
"Dang, WD","Zuo, SY",1
"Dang, WD","Cai, Q",1
"Dang, WD","Yang, YX",1
"Mu, CX","Cai, Q",1
"Dang, WD","Wang, XM",1
"Dang, WD","Gao, ZK",1
"Cai, Q","Zuo, SY",1
"Cai, Q","Dang, WD",1
"Cai, Q","Mu, CX",1
"Cai, Q","Yang, YX",1
"Cai, Q","Wang, XM",1
"Cai, Q","Gao, ZK",1
"Mu, CX","Zuo, SY",1
"Mu, CX","Dang, WD",1
"Matsumoto, Y","Yamada, I",1
"Takeda, H","Shindo, H",1
"Übeyli, ED","Güler, I",1
"Takeda, H","Asai, A",1
"Stoica, I","Wu, ZH",1
"Stoica, I","Zhuang, SY",1
"Stoica, I","Sheng, Y",1
"Stoica, I","Chiang, WL",1
"Stoica, I","Zheng, LM",1
"Gonzalez, JE","Stoica, I",1
"Gonzalez, JE","Zhang, H",1
"Gonzalez, JE","Xing, EP",1
"Gonzalez, JE","Li, DC",1
"Gonzalez, JE","Li, ZH",1
"Gonzalez, JE","Lin, Z",1
"Gonzalez, JE","Zhuang, YH",1
"Gonzalez, JE","Wu, ZH",1
"Gonzalez, JE","Zhuang, SY",1
"Gonzalez, JE","Sheng, Y",1
"Gonzalez, JE","Chiang, WL",1
"Gonzalez, JE","Zheng, LM",1
"Zhang, H","Chen, GR",1
"Zhang, H","Wan, ZQ",1
"Zhang, H","Lai, Q",1
"Zhang, H","Stoica, I",1
"Zhang, H","Gonzalez, JE",1
"Zhang, H","Xing, EP",1
"Stoica, I","Zhuang, YH",1
"Stoica, I","Lin, Z",1
"Stoica, I","Li, ZH",1
"Yamada, I","Takeda, H",1
"Takeda, H","Yamada, I",1
"Shindo, H","Matsumoto, Y",1
"Shindo, H","Takeda, H",1
"Shindo, H","Asai, A",1
"Shindo, H","Yamada, I",1
"Asai, A","Matsumoto, Y",1
"Asai, A","Takeda, H",1
"Asai, A","Shindo, H",1
"Asai, A","Yamada, I",1
"Yamada, I","Matsumoto, Y",1
"Yamada, I","Shindo, H",1
"Stoica, I","Li, DC",1
"Yamada, I","Asai, A",1
"Aiolli, F","Lavelli, A",1
"Aiolli, F","Lauriola, I",1
"Lavelli, A","Aiolli, F",1
"Lavelli, A","Lauriola, I",1
"Lauriola, I","Aiolli, F",1
"Lauriola, I","Lavelli, A",1
"Stoica, I","Gonzalez, JE",1
"Stoica, I","Zhang, H",1
"Stoica, I","Xing, EP",1
"Übeyli, ED","Güler, NF",1
"Güler, I","Güler, NF",1
"Kochanek, M","Milkowski, P",1
"Kocon, J","Kazienko, P",1
"Kaszyca, O","Baran, J",1
"Kaszyca, O","Szydlo, D",1
"Kaszyca, O","Kochanek, M",1
"Kaszyca, O","Cichecki, I",1
"Kaszyca, O","Kocon, J",1
"Cichecki, I","Kazienko, P",1
"Cichecki, I","Wozniak, S",1
"Cichecki, I","Wojtasik, K",1
"Cichecki, I","Radlinski, L",1
"Cichecki, I","Piasecki, M",1
"Cichecki, I","Oleksy, M",1
"Cichecki, I","Milkowski, P",1
"Cichecki, I","Mieleszczenko-Kowszewicz, W",1
"Cichecki, I","Koptyra, B",1
"Cichecki, I","Kocon, A",1
"Cichecki, I","Kanclerz, K",1
"Cichecki, I","Janz, A",1
"Cichecki, I","Gruza, M",1
"Cichecki, I","Bielaniewicz, J",1
"Cichecki, I","Baran, J",1
"Cichecki, I","Szydlo, D",1
"Cichecki, I","Kochanek, M",1
"Cichecki, I","Kaszyca, O",1
"Kaszyca, O","Bielaniewicz, J",1
"Kaszyca, O","Gruza, M",1
"Kaszyca, O","Janz, A",1
"Kochanek, M","Cichecki, I",1
"Kochanek, M","Mieleszczenko-Kowszewicz, W",1
"Kochanek, M","Koptyra, B",1
"Kochanek, M","Kocon, A",1
"Kochanek, M","Kanclerz, K",1
"Kochanek, M","Janz, A",1
"Kochanek, M","Gruza, M",1
"Kochanek, M","Bielaniewicz, J",1
"Kochanek, M","Baran, J",1
"Kochanek, M","Szydlo, D",1
"Kochanek, M","Kaszyca, O",1
"Kochanek, M","Kocon, J",1
"Kaszyca, O","Kanclerz, K",1
"Kaszyca, O","Kazienko, P",1
"Kaszyca, O","Wozniak, S",1
"Kaszyca, O","Wojtasik, K",1
"Kaszyca, O","Radlinski, L",1
"Kaszyca, O","Piasecki, M",1
"Kaszyca, O","Oleksy, M",1
"Kaszyca, O","Milkowski, P",1
"Kaszyca, O","Mieleszczenko-Kowszewicz, W",1
"Kaszyca, O","Koptyra, B",1
"Kaszyca, O","Kocon, A",1
"Cichecki, I","Kocon, J",1
"Kocon, J","Wozniak, S",1
"Güler, I","Übeyli, ED",1
"Kocon, J","Wojtasik, K",1
"Chen, C","Wu, XD",1
"Chen, C","Wang, JP",1
"Chen, C","Wang, YF",1
"Chen, C","Luo, LH",1
"Chen, C","Pan, SR",1
"Wang, YF","Wu, XD",1
"Wang, YF","Wang, JP",1
"Wang, YF","Chen, C",1
"Wang, YF","Luo, LH",1
"Wang, YF","Pan, SR",1
"Luo, LH","Wu, XD",1
"Luo, LH","Wang, JP",1
"Luo, LH","Chen, C",1
"Luo, LH","Wang, YF",1
"Luo, LH","Pan, SR",1
"Ludwig, SA","Nyavanandi, D",1
"Ludwig, SA","Shewalkar, A",1
"Nyavanandi, D","Ludwig, SA",1
"Nyavanandi, D","Shewalkar, A",1
"Shewalkar, A","Ludwig, SA",1
"Shewalkar, A","Nyavanandi, D",1
"Herz, AVM","Benda, J",1
"Benda, J","Herz, AVM",1
"Wang, JP","Pan, SR",1
"Wang, JP","Luo, LH",1
"Wang, JP","Wang, YF",1
"Kocon, J","Bielaniewicz, J",1
"Kocon, J","Radlinski, L",1
"Kocon, J","Piasecki, M",1
"Kocon, J","Oleksy, M",1
"Kocon, J","Milkowski, P",1
"Kocon, J","Mieleszczenko-Kowszewicz, W",1
"Kocon, J","Koptyra, B",1
"Kocon, J","Kocon, A",1
"Kocon, J","Kanclerz, K",1
"Kocon, J","Janz, A",1
"Kocon, J","Gruza, M",1
"Kocon, J","Baran, J",1
"Wang, JP","Chen, C",1
"Kocon, J","Szydlo, D",1
"Kocon, J","Kochanek, M",1
"Kocon, J","Kaszyca, O",1
"Kocon, J","Cichecki, I",1
"Wu, XD","Wang, JP",1
"Wu, XD","Chen, C",1
"Wu, XD","Wang, YF",1
"Wu, XD","Luo, LH",1
"Wu, XD","Pan, SR",1
"Wang, JP","Wu, XD",1
"Fujita, H","Bhat, S",1
"Fujita, H","Acharya, UR",1
"Osindero, S","Maggiore, L",1
"Lu, XJ","Li, DA",1
"Fan, Y","Liu, YL",1
"Fan, Y","Li, DA",1
"Fan, Y","Lu, XJ",1
"Wang, HF","Yu, DH",1
"Wang, HF","He, W",1
"Wang, HF","Dong, DX",1
"Wang, HF","Tian, H",1
"Wang, HF","Feng, SK",1
"Wang, HF","Li, YK",1
"Wang, HF","Wang, SH",1
"Wang, HF","Sun, Y",1
"Wu, H","Yu, DH",1
"Wu, H","He, W",1
"Wu, H","Dong, DX",1
"Wu, H","Tian, H",1
"Wu, H","Feng, SK",1
"Wu, H","Li, YK",1
"Wu, H","Wang, SH",1
"Wu, H","Sun, Y",1
"Tian, H","Wang, HF",1
"Tian, H","Wu, H",1
"Tian, H","Feng, SK",1
"Tian, H","Li, YK",1
"Lu, XJ","Fan, Y",1
"Lu, XJ","Liu, YL",1
"Zhang, CQ","Long, GD",1
"Li, DA","Fan, Y",1
"Zhang, JY","Huang, X",1
"Huang, X","Li, P",1
"Huang, X","Li, DC",1
"Huang, X","Zhang, JY",1
"Gupta, V","Gambhir, M",1
"Gambhir, M","Gupta, V",1
"Weimer, W","Rahul, SP",1
"Weimer, W","McPeak, S",1
"Weimer, W","Necula, GC",1
"Rahul, SP","Weimer, W",1
"Rahul, SP","McPeak, S",1
"Rahul, SP","Necula, GC",1
"McPeak, S","Weimer, W",1
"McPeak, S","Rahul, SP",1
"McPeak, S","Necula, GC",1
"Necula, GC","Weimer, W",1
"Necula, GC","Rahul, SP",1
"Necula, GC","McPeak, S",1
"Liu, YL","Li, DA",1
"Liu, YL","Lu, XJ",1
"Liu, YL","Fan, Y",1
"Li, DA","Liu, YL",1
"Li, DA","Lu, XJ",1
"Tian, H","Wang, SH",1
"Tian, H","Sun, Y",1
"Feng, SK","Wang, HF",1
"Feng, SK","Wu, H",1
"Sun, Y","Wang, SH",1
"AHRENBERG, L","JONSSON, A",1
"AHRENBERG, L","DAHLBACK, N",1
"JONSSON, A","AHRENBERG, L",1
"JONSSON, A","DAHLBACK, N",1
"DAHLBACK, N","AHRENBERG, L",1
"DAHLBACK, N","JONSSON, A",1
"Amarasinghe, S","Karczmarek, M",1
"Amarasinghe, S","Thies, W",1
"Karczmarek, M","Amarasinghe, S",1
"Karczmarek, M","Thies, W",1
"Thies, W","Amarasinghe, S",1
"Thies, W","Karczmarek, M",1
"Daumé, H","Boyd-Graber, J",1
"Daumé, H","Manjunatha, V",1
"Daumé, H","Iyyer, M",1
"Boyd-Graber, J","Daumé, H",1
"Boyd-Graber, J","Manjunatha, V",1
"Boyd-Graber, J","Iyyer, M",1
"Manjunatha, V","Daumé, H",1
"Manjunatha, V","Boyd-Graber, J",1
"Manjunatha, V","Iyyer, M",1
"Iyyer, M","Zettlemoyer, L",1
"Sun, Y","Li, YK",1
"Sun, Y","Feng, SK",1
"Sun, Y","Tian, H",1
"Wang, SH","Zhu, CG",1
"Feng, SK","Tian, H",1
"Feng, SK","Li, YK",1
"Feng, SK","Wang, SH",1
"Feng, SK","Sun, Y",1
"Li, YK","Wang, HF",1
"Li, YK","Wu, H",1
"Li, YK","Tian, H",1
"Li, YK","Feng, SK",1
"Li, YK","Wang, SH",1
"Li, YK","Sun, Y",1
"Wang, SH","Xu, RC",1
"Sun, Y","Wu, H",1
"Wang, SH","Xu, YC",1
"Wang, SH","Iter, D",1
"Wang, SH","Liu, Y",1
"Wang, SH","Wang, HF",1
"Wang, SH","Wu, H",1
"Wang, SH","Tian, H",1
"Wang, SH","Feng, SK",1
"Wang, SH","Li, YK",1
"Wang, SH","Sun, Y",1
"Sun, Y","Wang, HF",1
"Zhang, JY","Li, DC",1
"Zhang, JY","Li, P",1
"Zhang, JY","Liu, YH",1
"He, H","Yatskar, M",1
"Yatskar, M","Iyyer, M",1
"Yatskar, M","He, H",1
"Yatskar, M","Choi, E",1
"He, H","Ge, B",1
"He, H","Liu, TM",1
"He, H","Shen, DG",1
"He, H","Qiang, N",1
"He, H","Li, X",1
"He, H","Zhu, DJ",1
"He, H","Zhao, L",1
"He, H","Wu, ZH",1
"He, H","Liu, ZL",1
"He, H","He, MS",1
"He, H","Li, AT",1
"He, H","Tian, JM",1
"He, H","Yang, YY",1
"He, H","Zhang, JY",1
"He, H","Ma, SY",1
"He, H","Han, TL",1
"He, H","Liu, YH",1
"He, H","Zettlemoyer, L",1
"He, H","Liang, P",1
"He, H","Choi, Y",1
"Yatskar, M","Yih, WT",1
"Yatskar, M","Choi, Y",1
"Yatskar, M","Liang, P",1
"Nguyen, AD","Kavehei, O",1
"Bonyadi, MR","Yang, JW",1
"Bonyadi, MR","Kuhlmann, L",1
"Bonyadi, MR","Nguyen, AD",1
"Bonyadi, MR","Truong, ND",1
"Kuhlmann, L","Kavehei, O",1
"Kuhlmann, L","Ippolito, S",1
"Kuhlmann, L","Yang, JW",1
"Kuhlmann, L","Bonyadi, MR",1
"Kuhlmann, L","Nguyen, AD",1
"Kuhlmann, L","Truong, ND",1
"Nguyen, AD","Ippolito, S",1
"Yatskar, M","Zettlemoyer, L",1
"Nguyen, AD","Yang, JW",1
"Nguyen, AD","Bonyadi, MR",1
"Nguyen, AD","Kuhlmann, L",1
"Nguyen, AD","Truong, ND",1
"Truong, ND","Kavehei, O",1
"Truong, ND","Ippolito, S",1
"Truong, ND","Yang, JW",1
"Truong, ND","Bonyadi, MR",1
"Truong, ND","Kuhlmann, L",1
"Truong, ND","Nguyen, AD",1
"He, H","Yih, WT",1
"He, H","Iyyer, M",1
"Zhang, JY","Han, TL",1
"He, H","Choi, E",1
"Li, DC","Wu, ZH",1
"Li, DC","Zhuang, SY",1
"Li, DC","Sheng, Y",1
"Li, DC","Chiang, WL",1
"Li, DC","Zheng, LM",1
"Li, DC","Li, P",1
"Li, DC","Zhang, JY",1
"Li, DC","Huang, X",1
"Zhang, JY","Ge, B",1
"Zhang, JY","Liu, TM",1
"Zhang, JY","Shen, DG",1
"Zhang, JY","Qiang, N",1
"Zhang, JY","Li, X",1
"Zhang, JY","Zhu, DJ",1
"Zhang, JY","Zhao, L",1
"Zhang, JY","Wu, ZH",1
"Zhang, JY","Liu, ZL",1
"Zhang, JY","He, MS",1
"Zhang, JY","Li, AT",1
"Zhang, JY","He, H",1
"Polozov, O","Ghemawat, S",1
"Zhang, JY","Yang, YY",1
"Zhang, JY","Ma, SY",1
"Li, DC","Zhuang, YH",1
"Li, DC","Lin, Z",1
"Li, DC","Li, ZH",1
"Li, P","Liu, ZY",1
"Choi, E","Zettlemoyer, L",1
"Choi, E","Liang, P",1
"Choi, E","Choi, Y",1
"Choi, E","Yih, WT",1
"Choi, E","Yatskar, M",1
"Choi, E","Iyyer, M",1
"Choi, E","He, H",1
"Li, P","Sun, MS",1
"Li, P","Zhou, J",1
"Li, P","Huang, LX",1
"Li, P","Liu, ZH",1
"Li, DC","Xing, EP",1
"Li, P","Lin, YK",1
"Li, P","Han, X",1
"Li, P","Ye, D",1
"Li, P","Yao, Y",1
"Li, P","Li, DC",1
"Li, P","Zhang, JY",1
"Li, P","Huang, X",1
"Li, DC","Stoica, I",1
"Li, DC","Gonzalez, JE",1
"Li, DC","Zhang, H",1
"Iyyer, M","Liang, P",1
"Iyyer, M","Choi, Y",1
"Iyyer, M","Yih, WT",1
"Zhang, BH","Xie, L",1
"Acharya, UR","Bhat, S",1
"Acharya, UR","Sudarshan, VK",1
"Acharya, UR","Fujita, H",1
"Acharya, UR","Murugappan, M",1
"Acharya, UR","Arunkumar, N",1
"Acharya, UR","Yuvaraj, R",1
"Acharya, UR","Raghavendra, U",1
"Acharya, UR","Hagiwara, Y",1
"Acharya, UR","Oh, SL",1
"Acharya, UR","Swapna, G",1
"Holmes, P","Moehlis, J",1
"Holmes, P","Brown, E",1
"Moehlis, J","Holmes, P",1
"Moehlis, J","Brown, E",1
"Brown, E","Holmes, P",1
"Brown, E","Moehlis, J",1
"Xie, L","Zhang, BH",1
"Xie, L","Wu, J",1
"Xie, L","Fu, YH",1
"Xie, L","Zhang, SM",1
"Xie, L","Xing, MT",1
"Xie, L","Lv, SB",1
"Xie, L","Liu, Y",1
"Acharya, UR","Koh, JEW",1
"Acharya, UR","Giri, D",1
"Acharya, UR","Lim, TC",1
"Swapna, G","Sree, SV",1
"Suri, JS","Ahamed, T",1
"Suri, JS","Lim, TC",1
"Suri, JS","Giri, D",1
"Suri, JS","Swapna, G",1
"Martis, RJ","Ahamed, T",1
"Martis, RJ","Lim, TC",1
"Martis, RJ","Giri, D",1
"Martis, RJ","Swapna, G",1
"Swapna, G","Suri, JS",1
"Swapna, G","Martis, RJ",1
"Swapna, G","Acharya, UR",1
"Acharya, UR","Ahamed, T",1
"Sree, SV","Ahamed, T",1
"Sree, SV","Lim, TC",1
"Sree, SV","Giri, D",1
"Sree, SV","Swapna, G",1
"Acharya, UR","Pachori, RB",1
"Acharya, UR","Sharma, M",1
"Acharya, UR","Tan, RS",1
"Acharya, UR","Yildirim, O",1
"Acharya, UR","Talo, M",1
"Acharya, UR","Baloglu, UB",1
"Xie, L","Hu, YX",1
"Zhang, BH","Wu, J",1
"Oh, SL","Raghavendra, U",1
"Zhang, BH","Fu, YH",1
"Xing, MT","Lv, SB",1
"Xing, MT","Liu, Y",1
"Xing, MT","Hu, YX",1
"Lv, SB","Xie, L",1
"Lv, SB","Zhang, BH",1
"Lv, SB","Wu, J",1
"Lv, SB","Fu, YH",1
"Lv, SB","Zhang, SM",1
"Lv, SB","Xing, MT",1
"Lv, SB","Liu, Y",1
"Lv, SB","Hu, YX",1
"Hu, YX","Xie, L",1
"Hu, YX","Zhang, BH",1
"Hu, YX","Wu, J",1
"Hu, YX","Fu, YH",1
"Hu, YX","Zhang, SM",1
"Hu, YX","Xing, MT",1
"Hu, YX","Lv, SB",1
"Hu, YX","Liu, Y",1
"du Preez, J","Brümmer, N",1
"Brümmer, N","du Preez, J",1
"Xie, WD","Zisserman, A",1
"Xie, WD","Chung, JS",1
"Xing, MT","Zhang, SM",1
"Xing, MT","Fu, YH",1
"Xing, MT","Wu, J",1
"Fu, YH","Lv, SB",1
"Zhang, BH","Zhang, SM",1
"Zhang, BH","Xing, MT",1
"Zhang, BH","Lv, SB",1
"Zhang, BH","Liu, Y",1
"Zhang, BH","Hu, YX",1
"Fu, YH","Xie, L",1
"Fu, YH","Zhang, BH",1
"Fu, YH","Wu, J",1
"Fu, YH","Zhang, SM",1
"Fu, YH","Xing, MT",1
"Fu, YH","Liu, Y",1
"Xing, MT","Zhang, BH",1
"Fu, YH","Hu, YX",1
"Zhang, SM","Xie, L",1
"Zhang, SM","Zhang, BH",1
"Zhang, SM","Wu, J",1
"Zhang, SM","Fu, YH",1
"Zhang, SM","Xing, MT",1
"Zhang, SM","Lv, SB",1
"Zhang, SM","Liu, Y",1
"Zhang, SM","Hu, YX",1
"Xing, MT","Xie, L",1
"Oh, SL","Hagiwara, Y",1
"Oh, SL","Yuvaraj, R",1
"Iyyer, M","Yatskar, M",1
"Rojas-Barahona, LM","Ultes, S",1
"Kain, A","Macon, MW",1
"Peng, J","Williams, RJ",1
"Williams, RJ","Peng, J",1
"Eimer, M","Vuilleumier, P",1
"Eimer, M","Holmes, A",1
"Vuilleumier, P","Eimer, M",1
"Vuilleumier, P","Holmes, A",1
"Holmes, A","Eimer, M",1
"Holmes, A","Vuilleumier, P",1
"Young, S","Ultes, S",1
"Young, S","Su, PH",1
"Young, S","Rojas-Barahona, LM",1
"Young, S","Gasic, M",1
"Young, S","Mrksic, N",1
"Young, S","Vandyke, D",1
"Young, S","Wen, TH",1
